;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
21187;Apartamento;Barra da Tijuca;2;1;1;65;1550.0;936.0;121.0
21188;Casa;Engenho de Dentro;1;0;0;50;800.0;;17.0
21189;Apartamento;Leme;2;1;1;83;3300.0;1200.0;200.0
21190;Apartamento;Vaz Lobo;2;1;0;50;1100.0;;
21191;Apartamento;Flamengo;2;1;0;83;3000.0;850.0;131.0
21192;Apartamento;Ipanema;1;0;0;38;5500.0;;
21193;Apartamento;Recreio dos Bandeirantes;3;2;2;90;2500.0;650.0;
21194;Apartamento;Moneró;2;0;0;199;1300.0;;
21195;Apartamento;Leblon;3;1;1;96;5500.0;1500.0;250.0
21196;Apartamento;Barra da Tijuca;1;1;1;48;1200.0;660.0;55.0
21197;Apartamento;Freguesia (Jacarepaguá);2;0;0;68;1300.0;580.0;98.0
21198;Apartamento;Tijuca;2;1;1;90;2400.0;800.0;80.0
21199;Apartamento;Santa Teresa;3;0;0;80;2200.0;250.0;20.0
21200;Apartamento;Lagoa;3;1;1;101;3500.0;1155.0;281.0
21201;Casa;Paciência;1;0;0;40;700.0;;
21202;Apartamento;Laranjeiras;3;0;0;120;2700.0;700.0;130.0
21203;Apartamento;Barra da Tijuca;1;1;1;70;2400.0;1000.0;260.0
21204;Apartamento;Ipanema;3;3;2;180;14000.0;4000.0;720.0
21205;Apartamento;Vila Isabel;1;0;0;50;1200.0;450.0;
21206;Casa;Urca;4;3;4;800;35000.0;;
21207;Apartamento;Recreio dos Bandeirantes;2;1;2;75;1700.0;1020.0;170.0
21208;Apartamento;Barra da Tijuca;2;0;2;107;4200.0;1400.0;250.0
21209;Apartamento;Ipanema;1;0;0;60;1800.0;620.0;50.0
21210;Apartamento;Tijuca;1;0;0;39;1400.0;251.0;24.0
21211;Apartamento;Copacabana;3;1;1;194;6000.0;1750.0;194.0
21212;Apartamento;Pechincha;2;1;0;80;1000.0;530.0;25.0
21213;Apartamento;Laranjeiras;2;2;1;152;3300.0;2400.0;398.0
21214;Apartamento;Jacarepaguá;4;2;1;235;4200.0;2539.0;
21215;Apartamento;Copacabana;1;0;0;45;1500.0;784.0;65.0
21216;Apartamento;Copacabana;4;2;0;389;11800.0;4829.0;1153.0
21217;Apartamento;Barra da Tijuca;3;2;3;138;5800.0;1740.0;367.0
21218;Apartamento;Laranjeiras;1;0;0;51;1400.0;505.0;30.0
21219;Apartamento;Barra da Tijuca;2;1;1;78;1800.0;630.0;60.0
21220;Apartamento;Leblon;4;3;4;304;30000.0;5525.0;1365.0
21221;Apartamento;Ipanema;3;2;1;117;6600.0;2340.0;387.0
21222;Casa;Recreio dos Bandeirantes;4;0;2;600;8500.0;;1858.0
21223;Apartamento;Taquara;2;1;1;60;1000.0;530.0;58.0
21224;Apartamento;Barra da Tijuca;1;0;0;68;1600.0;1100.0;255.0
21225;Apartamento;Centro;1;0;0;34;800.0;330.0;18.0
21226;Apartamento;Andaraí;2;0;0;60;1300.0;540.0;
21227;Apartamento;Ipanema;3;1;1;110;5500.0;1240.0;325.0
21228;Apartamento;Recreio dos Bandeirantes;3;2;1;118;2200.0;660.0;
21229;Apartamento;Tijuca;3;1;0;170;3000.0;945.0;225.0
21230;Apartamento;Jacarepaguá;3;2;1;200;5000.0;1855.0;230.0
21231;Apartamento;Botafogo;2;1;1;104;3000.0;1100.0;1800.0
21232;Apartamento;Flamengo;1;0;0;50;1700.0;570.0;
21233;Apartamento;Copacabana;3;1;1;148;3500.0;1540.0;344.0
21234;Apartamento;Rio Comprido;2;1;1;90;1500.0;640.0;
21235;Apartamento;Humaitá;3;2;1;105;5500.0;1828.0;257.0
21236;Apartamento;São Conrado;2;2;1;100;4000.0;2200.0;180.0
21237;Apartamento;Copacabana;3;0;0;110;6000.0;860.0;150.0
21238;Apartamento;Copacabana;3;1;1;140;3500.0;1259.0;236.0
21239;Apartamento;Flamengo;3;1;2;195;6500.0;1300.0;575.0
21240;Apartamento;Barra da Tijuca;2;1;1;74;2000.0;1106.0;
21241;Apartamento;Grajaú;2;1;1;70;1600.0;830.0;100.0
21242;Apartamento;Recreio dos Bandeirantes;3;1;1;120;1800.0;724.0;205.0
21243;Apartamento;Lagoa;3;1;1;120;7200.0;3000.0;600.0
21244;Apartamento;Ipanema;3;0;1;80;7000.0;500.0;500.0
21245;Quitinete;Copacabana;1;0;0;30;2700.0;400.0;25.0
21246;Apartamento;Recreio dos Bandeirantes;2;1;1;107;2000.0;751.0;
21247;Apartamento;Leblon;2;1;1;85;6400.0;2000.0;450.0
21248;Apartamento;Ipanema;6;6;4;600;30000.0;8000.0;1887.0
21249;Apartamento;Copacabana;1;0;0;39;2500.0;590.0;25.0
21250;Apartamento;Recreio dos Bandeirantes;2;3;1;214;3000.0;900.0;
21251;Apartamento;Centro;2;0;0;60;1900.0;600.0;205.0
21252;Apartamento;Ipanema;4;2;1;141;7500.0;1459.0;
21253;Casa de Vila;Freguesia (Jacarepaguá);2;0;0;65;1400.0;300.0;
21254;Apartamento;Barra da Tijuca;2;1;1;70;3500.0;1250.0;338.0
21255;Apartamento;Engenho de Dentro;2;1;1;59;1500.0;580.0;560.0
21256;Apartamento;Ipanema;3;2;2;186;28000.0;2950.0;9800.0
21257;Apartamento;Barra da Tijuca;5;4;5;340;10000.0;3500.0;11000.0
21258;Apartamento;Botafogo;1;1;0;45;2150.0;;80.0
21259;Apartamento;Barra da Tijuca;3;2;2;72;2400.0;610.0;67.0
21260;Apartamento;Recreio dos Bandeirantes;2;1;1;117;1400.0;650.0;143.0
21261;Apartamento;Leblon;1;0;0;50;2800.0;710.0;
21262;Quitinete;Flamengo;1;0;0;35;1100.0;500.0;29.0
21263;Apartamento;Barra da Tijuca;3;2;1;130;4800.0;1100.0;
21264;Apartamento;Freguesia (Jacarepaguá);2;1;1;53;1200.0;636.0;55.0
21265;Apartamento;Ipanema;2;0;0;66;2800.0;584.0;126.0
21266;Apartamento;Barra da Tijuca;4;8;4;540;16000.0;1500.0;
21267;Apartamento;Barra da Tijuca;1;1;0;82;1800.0;2100.0;248.0
21268;Apartamento;Leblon;4;2;1;167;4500.0;5000.0;747.0
21269;Apartamento;Recreio dos Bandeirantes;2;1;1;65;1500.0;650.0;74.0
21270;Apartamento;Botafogo;2;1;1;70;2500.0;737.0;
21271;Quitinete;Centro;1;0;0;34;800.0;400.0;130.0
21272;Apartamento;Recreio dos Bandeirantes;3;2;2;102;2500.0;536.0;200.0
21273;Apartamento;Barra da Tijuca;3;2;1;115;4400.0;1000.0;526.0
21274;Apartamento;Botafogo;2;0;0;80;2500.0;800.0;
21275;Apartamento;Copacabana;2;0;0;50;1800.0;930.0;20.0
21276;Apartamento;Copacabana;1;0;0;40;1400.0;560.0;62.0
21277;Apartamento;Barra da Tijuca;4;2;1;160;3800.0;1800.0;600.0
21278;Apartamento;Barra da Tijuca;4;3;4;234;8500.0;3400.0;544.0
21279;Apartamento;Lagoa;4;4;4;400;30000.0;4200.0;1200.0
21280;Apartamento;Leblon;3;1;1;170;8000.0;2800.0;586.0
21281;Apartamento;Botafogo;3;1;0;95;3800.0;1400.0;1400.0
21282;Casa de Condomínio;Barra da Tijuca;4;2;4;340;7991.0;1087.0;11360.0
21283;Apartamento;Leme;4;0;1;120;6000.0;1400.0;170.0
21284;Apartamento;Copacabana;1;0;0;39;1600.0;408.0;
21285;Apartamento;Barra da Tijuca;4;3;3;243;14000.0;3500.0;15000.0
21286;Apartamento;Lagoa;2;1;1;98;3500.0;1331.0;
21287;Apartamento;Jacarepaguá;2;1;1;70;1800.0;700.0;112.0
21288;Casa de Condomínio;Barra da Tijuca;3;5;3;681;19991.0;1907.0;13950.0
21289;Quitinete;Ipanema;1;0;0;50;2200.0;650.0;81.0
21290;Apartamento;Leblon;4;3;1;178;15000.0;3000.0;
21291;Apartamento;Barra da Tijuca;4;4;4;290;15000.0;5000.0;15000.0
21292;Apartamento;Penha;2;0;0;60;1000.0;300.0;
21293;Apartamento;Flamengo;2;0;1;86;4500.0;745.0;1615.0
21294;Apartamento;Copacabana;2;1;0;66;3000.0;630.0;
21295;Apartamento;Laranjeiras;3;2;0;155;1500.0;2600.0;328.0
21296;Apartamento;Barra da Tijuca;3;1;1;90;2309.0;;
21297;Apartamento;Ipanema;3;1;0;94;3800.0;1400.0;252.0
21298;Casa de Condomínio;Recreio dos Bandeirantes;5;3;4;200;4000.0;960.0;335.0
21299;Apartamento;Tijuca;3;1;0;115;2250.0;1000.0;
21300;Apartamento;Centro;1;0;0;20;900.0;238.0;10.0
21301;Apartamento;Copacabana;3;1;1;195;7500.0;1800.0;4650.0
21302;Apartamento;Copacabana;2;2;2;89;6200.0;3451.0;359.0
21303;Apartamento;Recreio dos Bandeirantes;2;1;1;75;1800.0;677.0;132.0
21304;Apartamento;Laranjeiras;1;0;0;70;1800.0;800.0;80.0
21305;Casa;Bonsucesso;3;0;0;75;1800.0;;44.0
21306;Apartamento;Copacabana;4;1;1;191;4150.0;3000.0;452.0
21307;Apartamento;Barra da Tijuca;4;6;4;266;14000.0;2400.0;800.0
21308;Apartamento;Copacabana;1;0;0;50;2100.0;630.0;240.0
21309;Apartamento;Copacabana;2;1;2;321;7500.0;3100.0;697.0
21310;Apartamento;Leblon;3;2;1;170;13000.0;2800.0;680.0
21311;Apartamento;Copacabana;3;0;0;92;1900.0;1386.0;111.0
21312;Apartamento;Grajaú;2;1;2;84;1700.0;551.0;
21313;Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;175;4250.0;900.0;353.0
21314;Apartamento;Botafogo;1;1;0;37;1800.0;1021.0;
21315;Casa de Condomínio;Barra da Tijuca;4;4;4;680;17000.0;2000.0;18000.0
21316;Apartamento;Freguesia (Jacarepaguá);2;1;0;55;1100.0;510.0;36.0
21317;Apartamento;Recreio dos Bandeirantes;3;4;3;180;4500.0;630.0;743.0
21318;Apartamento;Copacabana;2;1;1;81;3300.0;1082.0;200.0
21319;Apartamento;Copacabana;3;0;1;190;7000.0;1000.0;150.0
21320;Apartamento;Copacabana;4;1;1;239;3000.0;2000.0;3700.0
21321;Apartamento;Lagoa;3;2;1;125;3799.0;1750.0;365.0
21322;Apartamento;Rio Comprido;4;0;0;95;3000.0;200.0;
21323;Apartamento;Recreio dos Bandeirantes;2;2;0;200;1800.0;741.0;
21324;Apartamento;Humaitá;1;0;0;41;2300.0;350.0;
21325;Apartamento;Tijuca;3;1;0;85;2000.0;935.0;
21326;Apartamento;Copacabana;2;0;0;70;2000.0;720.0;
21327;Apartamento;Ipanema;4;3;2;410;25000.0;6750.0;
21328;Apartamento;Barra da Tijuca;1;1;0;38;1600.0;480.0;80.0
21329;Apartamento;Ipanema;4;2;1;250;24000.0;3500.0;
21330;Casa de Condomínio;Barra da Tijuca;5;6;4;600;14500.0;1680.0;1980.0
21331;Apartamento;Jacarepaguá;2;1;1;66;1700.0;600.0;85.0
21332;Apartamento;Portuguesa;1;0;0;16;1200.0;;
21333;Casa de Condomínio;Barra da Tijuca;5;4;2;700;13000.0;2200.0;
21334;Apartamento;Flamengo;2;1;1;97;3100.0;948.0;191.0
21335;Quitinete;Centro;1;0;0;50;1000.0;400.0;50.0
21336;Apartamento;Flamengo;4;0;0;430;13000.0;3100.0;835.0
21337;Casa;Praça Seca;1;0;0;30;400.0;35.0;
21338;Apartamento;Copacabana;3;0;0;80;2700.0;760.0;180.0
21339;Apartamento;Tijuca;2;1;1;90;2500.0;970.0;165.0
21340;Casa de Condomínio;Barra da Tijuca;6;6;6;1100;25000.0;2695.0;3000.0
21341;Apartamento;Botafogo;1;1;0;40;1800.0;1021.0;
21342;Apartamento;Copacabana;3;1;0;180;4000.0;1290.0;450.0
21343;Apartamento;Leme;3;1;1;336;12000.0;3200.0;
21344;Apartamento;Leblon;4;1;2;295;19000.0;4000.0;1168.0
21345;Apartamento;Praça Seca;2;1;0;60;700.0;365.0;74.0
21346;Apartamento;Barra da Tijuca;3;2;3;131;8000.0;2800.0;650.0
21347;Apartamento;Tijuca;2;1;0;68;1800.0;650.0;24.0
21348;Apartamento;Leme;2;0;0;82;2800.0;740.0;
21349;Apartamento;Ipanema;3;2;1;240;8900.0;1700.0;550.0
21350;Apartamento;Leblon;3;1;1;110;4500.0;1100.0;300.0
21351;Apartamento;Tijuca;2;1;0;67;1500.0;573.0;50.0
21352;Casa;Campo Grande;2;1;0;120;2500.0;;
21353;Apartamento;Barra da Tijuca;3;2;3;123;6000.0;2500.0;780.0
21354;Apartamento;Pechincha;2;1;1;70;1300.0;616.0;
21355;Apartamento;Taquara;2;1;0;45;800.0;380.0;10.0
21356;Apartamento;Freguesia (Jacarepaguá);3;2;1;91;2000.0;870.0;120.0
21357;Apartamento;Copacabana;1;0;0;30;2800.0;;
21358;Casa;Vila Isabel;2;1;1;100;2800.0;;400.0
21359;Apartamento;Centro;1;0;0;42;1100.0;410.0;
21360;Apartamento;Flamengo;4;1;1;320;8000.0;1500.0;
21361;Quitinete;Flamengo;1;0;0;40;1600.0;450.0;91.0
21362;Apartamento;Lagoa;2;2;1;100;5000.0;1300.0;
21363;Apartamento;Leme;1;0;0;50;2000.0;600.0;90.0
21364;Quitinete;Copacabana;1;1;0;30;1300.0;300.0;100.0
21365;Apartamento;Recreio dos Bandeirantes;3;3;3;146;2000.0;1300.0;660.0
21366;Apartamento;Recreio dos Bandeirantes;2;2;1;60;2500.0;1414.0;262.0
21367;Apartamento;Botafogo;3;1;1;107;4900.0;1300.0;276.0
21368;Quitinete;Barra da Tijuca;1;1;1;20;1800.0;;
21369;Apartamento;Leblon;3;1;0;85;4000.0;815.0;230.0
21370;Apartamento;Leblon;3;2;1;134;5300.0;1400.0;524.0
21371;Apartamento;Recreio dos Bandeirantes;2;2;1;75;1700.0;670.0;140.0
21372;Apartamento;Vila Valqueire;2;1;0;73;1100.0;610.0;
21373;Apartamento;Barra da Tijuca;3;2;1;150;8000.0;1200.0;400.0
21374;Apartamento;Ipanema;4;3;4;200;25000.0;4710.0;1000.0
21375;Apartamento;Barra da Tijuca;1;1;0;65;1600.0;1750.0;350.0
21376;Apartamento;Ipanema;2;1;2;240;24000.0;;
21377;Apartamento;Barra da Tijuca;4;2;2;160;4700.0;1700.0;
21378;Apartamento;Grajaú;2;0;0;60;1300.0;465.0;22.0
21379;Apartamento;Grajaú;2;0;0;78;1800.0;450.0;35.0
21380;Apartamento;Cosmos;2;1;0;60;650.0;;
21381;Apartamento;Ipanema;3;1;1;160;3900.0;1300.0;135.0
21382;Quitinete;Botafogo;1;0;0;25;1200.0;480.0;
21383;Apartamento;Jacarepaguá;2;1;1;66;2000.0;682.0;89.0
21384;Apartamento;Recreio dos Bandeirantes;3;3;3;180;3500.0;700.0;
21385;Apartamento;Freguesia (Jacarepaguá);5;3;2;261;2500.0;2160.0;3900.0
21386;Apartamento;Ipanema;3;3;3;169;9000.0;2000.0;620.0
21387;Casa;Recreio dos Bandeirantes;3;3;1;300;4500.0;;
21388;Apartamento;Barra da Tijuca;4;2;1;205;5500.0;3000.0;
21389;Apartamento;Leblon;2;1;0;100;5000.0;1050.0;170.0
21390;Apartamento;Península;4;5;4;542;38000.0;4357.0;
21391;Apartamento;Recreio dos Bandeirantes;2;1;1;117;1500.0;650.0;143.0
21392;Casa de Condomínio;Itanhangá;5;8;5;2200;25000.0;1300.0;345.0
21393;Apartamento;Leblon;3;2;1;100;6200.0;1100.0;342.0
21394;Casa;Madureira;1;0;0;40;800.0;;
21395;Apartamento;Recreio dos Bandeirantes;2;1;1;76;1900.0;740.0;124.0
21396;Apartamento;Catete;1;0;0;30;1200.0;360.0;25.0
21397;Quitinete;Copacabana;1;0;0;29;1300.0;420.0;30.0
21398;Apartamento;Barra da Tijuca;4;4;4;392;25000.0;7000.0;32000.0
21399;Apartamento;Recreio dos Bandeirantes;3;1;1;95;1800.0;1250.0;
21400;Apartamento;Copacabana;4;0;0;196;6000.0;1200.0;250.0
21401;Apartamento;Todos os Santos;2;0;0;44;1000.0;295.0;35.0
21402;Apartamento;Barra da Tijuca;2;1;1;67;1700.0;590.0;131.0
21403;Apartamento;Copacabana;3;0;0;100;3000.0;650.0;
21404;Apartamento;Curicica;3;1;1;71;1500.0;630.0;
21405;Apartamento;Recreio dos Bandeirantes;3;3;2;195;3000.0;750.0;434.0
21406;Apartamento;Campo Grande;2;1;0;50;900.0;308.0;
21407;Apartamento;Tomás Coelho;2;1;0;70;900.0;337.0;
21408;Apartamento;Recreio dos Bandeirantes;3;2;1;101;1600.0;722.0;236.0
21409;Apartamento;Laranjeiras;2;1;0;110;3000.0;800.0;71.0
21410;Casa de Condomínio;Barra da Tijuca;4;4;2;600;30000.0;1100.0;1400.0
21411;Casa de Condomínio;Vargem Pequena;4;5;4;150;2700.0;606.0;54.0
21412;Casa;Vargem Pequena;2;3;2;300;7500.0;;
21413;Casa de Vila;Riachuelo;2;0;0;41;900.0;;135.0
21414;Apartamento;Jardim Guanabara;1;1;0;59;1500.0;360.0;90.0
21415;Apartamento;Laranjeiras;3;0;0;125;2700.0;600.0;34.0
21416;Quitinete;Flamengo;1;0;0;30;1200.0;460.0;25.0
21417;Apartamento;Barra da Tijuca;3;2;3;130;4500.0;1766.0;338.0
21418;Casa de Condomínio;Joá;3;3;1;340;7500.0;1900.0;970.0
21419;Apartamento;Barra da Tijuca;3;2;1;104;2400.0;800.0;205.0
21420;Apartamento;Freguesia (Jacarepaguá);2;0;0;46;1000.0;290.0;16.0
21421;Apartamento;Copacabana;1;1;0;55;2200.0;1300.0;276.0
21422;Apartamento;Cachambi;2;1;1;65;1000.0;800.0;60.0
21423;Quitinete;Catete;1;0;0;30;1300.0;400.0;23.0
21424;Apartamento;Freguesia (Jacarepaguá);3;2;1;120;1500.0;732.0;1390.0
21425;Apartamento;Flamengo;3;1;0;110;3300.0;1300.0;134.0
21426;Casa;Cocotá;3;1;3;300;4000.0;;1500.0
21427;Apartamento;Pechincha;3;1;1;70;1400.0;488.0;76.0
21428;Apartamento;Ipanema;4;1;0;150;8000.0;1500.0;261.0
21429;Apartamento;Recreio dos Bandeirantes;3;4;3;180;3000.0;1200.0;400.0
21430;Apartamento;Recreio dos Bandeirantes;3;2;1;184;2200.0;1300.0;200.0
21431;Apartamento;Curicica;2;1;0;47;1100.0;500.0;50.0
21432;Apartamento;Vila Isabel;2;1;0;68;1600.0;540.0;43.0
21433;Apartamento;Copacabana;1;0;0;40;1800.0;625.0;68.0
21434;Apartamento;Barra da Tijuca;4;4;4;229;17000.0;5600.0;1800.0
21435;Apartamento;Recreio dos Bandeirantes;3;1;1;86;1900.0;536.0;167.0
21436;Casa de Condomínio;Barra da Tijuca;4;1;2;245;7000.0;1650.0;550.0
21437;Apartamento;Recreio dos Bandeirantes;2;2;1;84;1500.0;900.0;131.0
21438;Apartamento;Botafogo;3;0;0;100;4500.0;400.0;140.0
21439;Apartamento;Campo Grande;2;1;0;50;900.0;220.0;
21440;Apartamento;Rio Comprido;2;1;1;64;1500.0;330.0;34.0
21441;Casa;Santa Teresa;6;10;5;1000;25000.0;;706.0
21442;Apartamento;Santa Teresa;2;0;1;65;1800.0;175.0;13.0
21443;Apartamento;Freguesia (Jacarepaguá);4;2;3;186;2500.0;1100.0;1700.0
21444;Apartamento;Recreio dos Bandeirantes;2;1;1;65;1600.0;600.0;120.0
21445;Apartamento;Barra da Tijuca;2;1;2;140;10000.0;;
21446;Apartamento;Botafogo;1;1;0;50;2600.0;1230.0;137.0
21447;Apartamento;Copacabana;4;1;1;195;9500.0;1707.0;537.0
21448;Apartamento;Barra da Tijuca;2;1;1;120;6000.0;3600.0;8000.0
21449;Apartamento;Jardim Botânico;1;1;0;72;3000.0;895.0;175.0
21450;Apartamento;Leblon;3;1;0;102;4200.0;860.0;45.0
21451;Apartamento;Recreio dos Bandeirantes;2;1;1;70;2600.0;550.0;
21452;Apartamento;Recreio dos Bandeirantes;3;1;1;76;1100.0;788.0;147.0
21453;Apartamento;Barra da Tijuca;3;3;1;203;5500.0;2800.0;696.0
21454;Apartamento;Tijuca;2;1;1;75;1300.0;550.0;
21455;Apartamento;Pechincha;3;1;1;93;1400.0;984.0;84.0
21456;Apartamento;Gávea;2;1;0;100;3300.0;1250.0;220.0
21457;Apartamento;Leblon;4;1;0;160;6800.0;1500.0;400.0
21458;Apartamento;Catete;1;0;0;45;1500.0;509.0;58.0
21459;Apartamento;Copacabana;3;2;2;123;4200.0;1347.0;310.0
21460;Apartamento;Ipanema;1;0;0;40;2990.0;450.0;
21461;Quitinete;Botafogo;1;0;0;22;1200.0;472.0;24.0
21462;Apartamento;Leblon;4;3;1;200;15000.0;3259.0;618.0
21463;Casa de Condomínio;Guaratiba;2;0;0;70;1000.0;;
21464;Apartamento;Barra da Tijuca;2;1;2;80;1900.0;1000.0;180.0
21465;Apartamento;Leblon;3;1;1;150;7000.0;1000.0;308.0
21466;Casa;Olaria;2;0;1;119;1700.0;;
21467;Apartamento;Campo Grande;2;1;0;50;900.0;220.0;
21468;Apartamento;Lins de Vasconcelos;2;1;0;65;1000.0;490.0;47.0
21469;Apartamento;Barra da Tijuca;2;1;2;100;11000.0;6000.0;
21470;Apartamento;Jardim Botânico;2;0;1;74;2800.0;1423.0;
21471;Apartamento;Ipanema;4;3;4;500;38000.0;9500.0;2166.0
21472;Casa de Condomínio;Guaratiba;2;1;2;75;1700.0;;
21473;Apartamento;Cachambi;2;1;1;65;1900.0;;
21474;Apartamento;Botafogo;1;0;0;38;1800.0;788.0;24.0
21475;Apartamento;Vargem Grande;4;0;1;180;1900.0;;176.0
21476;Apartamento;Leblon;2;1;0;82;4000.0;970.0;170.0
21477;Apartamento;Barra da Tijuca;2;1;1;85;2950.0;700.0;61.0
21478;Apartamento;Recreio dos Bandeirantes;2;2;1;70;1800.0;970.0;170.0
21479;Apartamento;Laranjeiras;3;0;0;120;4200.0;550.0;
21480;Apartamento;Ipanema;3;2;0;100;5000.0;1000.0;260.0
21481;Apartamento;Centro;1;0;0;27;1100.0;370.0;
21482;Apartamento;Tomás Coelho;2;0;0;50;700.0;70.0;
21483;Apartamento;Ipanema;1;0;0;32;1800.0;666.0;
21484;Apartamento;Ipanema;3;1;1;145;8000.0;1800.0;400.0
21485;Apartamento;Ipanema;4;2;1;220;6500.0;2800.0;561.0
21486;Apartamento;Tijuca;3;2;1;119;2500.0;830.0;
21487;Apartamento;Barra da Tijuca;4;2;1;297;7509.0;3700.0;11290.0
21488;Apartamento;Recreio dos Bandeirantes;3;2;1;92;2000.0;600.0;100.0
21489;Apartamento;Botafogo;2;0;0;58;3000.0;890.0;163.0
21490;Apartamento;Leblon;4;2;2;340;25000.0;3600.0;
21491;Apartamento;Barra da Tijuca;2;1;1;74;2000.0;1300.0;250.0
21492;Casa de Vila;Vaz Lobo;1;0;0;50;700.0;;
21493;Casa de Condomínio;Recreio dos Bandeirantes;4;3;4;220;6900.0;1100.0;700.0
21494;Apartamento;Flamengo;5;2;1;300;5500.0;2270.0;812.0
21495;Quitinete;Catete;0;0;0;24;1100.0;268.0;
21496;Quitinete;Ipanema;1;0;1;30;6500.0;;
21497;Casa de Vila;Rocha Miranda;1;0;0;44;700.0;;
21498;Apartamento;Ipanema;4;2;2;210;15000.0;5000.0;840.0
21499;Apartamento;Barra da Tijuca;3;2;1;110;2800.0;1100.0;361.0
21500;Apartamento;Barra da Tijuca;1;1;0;60;1600.0;973.0;140.0
21501;Apartamento;Recreio dos Bandeirantes;3;2;3;192;7500.0;960.0;2700.0
21502;Apartamento;Leblon;4;4;3;350;15000.0;3850.0;1600.0
21503;Apartamento;Lagoa;2;1;1;85;3800.0;1800.0;300.0
21504;Apartamento;Lagoa;4;4;3;265;16000.0;4200.0;1400.0
21505;Apartamento;Recreio dos Bandeirantes;3;2;1;203;2900.0;980.0;3050.0
21506;Apartamento;Freguesia (Jacarepaguá);3;1;1;107;1990.0;1040.0;178.0
21507;Apartamento;Leblon;3;2;1;170;7200.0;2300.0;700.0
21508;Apartamento;Centro;1;0;0;59;1400.0;499.0;10.0
21509;Apartamento;Curicica;3;1;1;62;1100.0;652.0;73.0
21510;Casa;Laranjeiras;5;6;5;980;10000.0;;1200.0
21511;Apartamento;Gávea;2;1;1;125;5500.0;1600.0;200.0
21512;Apartamento;Humaitá;2;1;1;105;2300.0;1280.0;231.0
21513;Apartamento;Recreio dos Bandeirantes;2;1;1;69;1700.0;649.0;1100.0
21514;Casa;Botafogo;2;1;1;108;3800.0;;
21515;Apartamento;Maracanã;3;1;2;130;2690.0;1000.0;150.0
21516;Apartamento;Tijuca;2;1;0;70;1500.0;720.0;75.0
21517;Apartamento;Copacabana;4;0;0;120;4200.0;900.0;170.0
21518;Apartamento;Copacabana;1;0;0;45;2000.0;630.0;25.0
21519;Apartamento;Tijuca;3;1;0;73;2100.0;650.0;97.0
21520;Apartamento;Barra da Tijuca;2;2;1;80;3000.0;1380.0;300.0
21521;Apartamento;Jardim Guanabara;3;0;0;80;1700.0;380.0;130.0
21522;Apartamento;Barra da Tijuca;7;4;6;840;20000.0;4046.0;
21523;Quitinete;Catete;1;0;0;20;900.0;408.0;25.0
21524;Casa de Condomínio;Barra da Tijuca;5;0;5;850;28000.0;;
21525;Apartamento;Recreio dos Bandeirantes;2;1;1;82;1800.0;890.0;129.0
21526;Apartamento;Recreio dos Bandeirantes;5;4;4;700;9000.0;3000.0;2500.0
21527;Apartamento;Curicica;2;1;1;52;1400.0;450.0;
21528;Apartamento;Barra da Tijuca;3;2;0;102;3200.0;890.0;230.0
21529;Apartamento;Ipanema;1;1;0;51;3000.0;635.0;4398.0
21530;Apartamento;Leblon;2;2;1;96;6500.0;1550.0;3600.0
21531;Apartamento;Grajaú;2;1;0;70;1700.0;510.0;190.0
21532;Apartamento;Santa Teresa;1;1;0;40;1500.0;317.0;34.0
21533;Apartamento;Barra da Tijuca;4;3;3;160;8500.0;2300.0;345.0
21534;Casa de Condomínio;Barra da Tijuca;3;5;3;1030;16000.0;2150.0;2000.0
21535;Apartamento;Leblon;4;2;4;230;10000.0;2710.0;1328.0
21536;Apartamento;Centro;1;0;0;59;1200.0;700.0;40.0
21537;Apartamento;Guadalupe;2;0;0;46;650.0;;
21538;Apartamento;Barra da Tijuca;3;2;2;136;5000.0;1320.0;4977.0
21539;Apartamento;Engenho Novo;3;0;0;80;1500.0;450.0;
21540;Apartamento;Botafogo;3;2;1;110;3300.0;1500.0;345.0
21541;Casa;Recreio dos Bandeirantes;3;30;0;600;8000.0;;280.0
21542;Apartamento;Santa Teresa;2;1;2;50;800.0;360.0;14.0
21543;Apartamento;Recreio dos Bandeirantes;2;1;1;71;2000.0;490.0;
21544;Apartamento;Ipanema;2;1;0;62;3200.0;623.0;186.0
21545;Apartamento;Ipanema;2;1;2;120;7500.0;980.0;2200.0
21546;Apartamento;Copacabana;3;1;1;113;4500.0;1600.0;226.0
21547;Apartamento;Vila Isabel;1;1;0;40;1000.0;400.0;24.0
21548;Apartamento;Humaitá;2;0;0;68;2800.0;744.0;
21549;Apartamento;Copacabana;3;1;0;119;3800.0;1600.0;261.0
21550;Casa de Condomínio;Barra da Tijuca;11;4;4;937;15000.0;2300.0;14014.0
21551;Apartamento;Barra da Tijuca;3;2;1;141;3000.0;1425.0;372.0
21552;Apartamento;Vila Isabel;2;1;0;74;1400.0;630.0;
21553;Apartamento;Barra da Tijuca;4;3;3;220;10000.0;4000.0;
21554;Apartamento;Leblon;3;1;0;100;5200.0;1177.0;
21555;Apartamento;Leblon;1;0;0;50;2290.0;530.0;100.0
21556;Apartamento;Ipanema;3;1;1;160;10000.0;1400.0;464.0
21557;Quitinete;Botafogo;1;0;0;18;900.0;457.0;
21558;Apartamento;Barra da Tijuca;4;0;0;249;8500.0;2850.0;750.0
